Feature_1,Feature_2
2.3502975866293587,2.486440738898739
2.28475086998631,3.6553000458224787
1.7792167403789088,2.278293781426303
0.2199667048885079,1.1099904151363331
1.7952711359698303,2.5473644426366615
-0.5197926651011038,2.454440924764409
1.9791713216128581,3.175195990501526
-1.2361336416373088,1.7383118749256194
2.2615011664179026,3.1752599373135872
2.909832447225503,3.8374391308110622
1.0924854527505365,2.516830901476723
0.7322940125845205,3.3484384402360483
0.5443221939639562,2.1519764850365304
2.3415981494076052,3.436996274049014
2.4468001483169877,4.37800570219642
3.1272486973772167,4.337569184816513
2.366464633949775,3.1394629131712555
1.0549694178234261,3.1487104614599803
3.118442127870835,3.481003113717289
3.634169775430767,3.873950400662202
3.154600058097432,3.031856168225616
1.8456248053208149,4.268209993221225
-0.7411373645198172,1.6736922975358224
0.10135318248731329,2.420991589198877
3.5302103768367257,3.6449839553749537
1.6986937459992426,3.0607319250578073
1.7779675786923708,2.331750188551375
1.8408568395126528,3.42956971123513
-0.05038541363078908,1.7541153420867783
1.2648107226323413,3.4213411365513897
1.9805700086576812,2.65159364536773
1.7379547542768454,2.731459948033143
4.334340923163496,3.2498208475662245
2.1861824685207663,2.4322324045120522
1.854567492809061,2.6638813604693734
4.507585977765696,3.6357277981037317
3.0998278191923063,3.23713039491753
0.4537802875928538,2.1176981048631607
0.3528621426883467,2.549502921898117
2.537056506760236,2.1403436429217204
0.583628352612112,2.650660223255305
1.8870021289085428,3.0417599230674073
1.1668035861396533,2.6275530224453165
1.2348678016596906,1.5498341823080921
2.485061094048189,2.7070730564193255
2.9173467601508523,4.294765673135194
3.0271596973075394,3.05592460114225
4.10587171151939,3.780880454131063
1.1622964372720754,2.3531446796457276
3.6845426554416134,3.3577045122682856
1.367559719385972,2.175205565462164
1.7887995280159021,2.365008729507044
1.6572315949203924,2.455469089570296
2.572157505279362,2.600355369568847
1.1896559235087463,3.095124396987309
-0.23202512332400538,1.907656073635482
0.6433815401251324,2.695372962881291
2.8517804381095666,3.088175976879526
2.9133336667627074,2.4651424583139367
1.2429661736005757,2.588198187518696
1.9441896483181156,3.022543356270359
0.9835396244059686,3.007098779893364
2.7020902346155204,4.635121707267326
4.308855161604601,4.206108588951296
3.6640433769802216,3.8709277052976323
-0.5355851535385554,2.2119455435836803
0.6591721140542088,2.4898631806902523
2.8991560598478836,3.858003674102468
2.08513875520093,3.398449546271933
2.6923824583834715,4.347507175843106
2.965329978164215,2.566596891585093
1.4023303868331545,2.8919018890684574
-0.7410082356268806,2.5117339193899966
0.8442534668459705,3.315297866151176
0.8916007099964542,2.788351906792648
3.248327238949069,4.449577854358272
0.7930225584165072,2.0440315835703458
2.3270934157218335,3.2066379168406303
4.435412144421786,5.14487815790385
3.360087421517756,4.73723133420475
0.9521995064022182,2.221776906178415
0.8496502750573962,2.3407479937858287
1.1193105601631244,3.2354646827206213
-0.1301400498185452,3.1341756495330806
0.024616811168127084,1.9384399486009376
2.6967420853326094,2.520907934451285
2.9252632133590586,3.612072364220463
1.9927974932669263,2.687058535125023
2.648320503687959,2.6021194108556496
0.29086489178870334,2.297671967637581
2.3788767218449656,3.714471115944958
1.7299746123459139,3.620510759517739
1.2816355770741692,1.5144726964075355
-0.47781189360120235,1.7512680950660504
1.7529962327903976,2.6932987418940257
3.539111175365793,3.8434390794836326
2.1696992102444117,0.9909458503944215
-0.8444947680824892,1.0822749877861053
1.7492433043558107,2.988878872494766
5.370818094044831,4.526233048399677
0.643091200925517,3.0242342372558313
2.8087354406433724,3.770990624732537
4.369510036966993,4.135482778086753
3.392818394899759,4.161453308424867
0.7743747281794926,2.5821957042372485
3.1330944881568707,3.61673034308427
0.8008705101876621,2.8650280662080503
2.1763050198677414,4.309735883825657
2.7528593217740287,2.781454013664684
2.3181656777064497,3.1435907544823913
3.888796871171416,2.0761485862703304
1.3647134689204061,3.8674088359182255
1.7783834625688735,2.5886234052120964
1.6035616592579731,2.045592829593794
3.556360802679631,3.6518624836082942
2.7787623055722372,3.7225202697911253
2.731615818830858,2.828503143089208
3.941411184166318,3.546807451477433
0.6866579229953831,2.8031323864353466
2.9871776239245906,1.9460303372321253
2.262616763520008,3.0398144592452745
2.0361664221342792,2.723474401877467
2.646371122239064,2.48552666977569
5.375446523262104,4.09249663626066
3.245581755845434,4.076663159604493
1.3463039896900786,3.2822255436006205
1.720547109761793,1.7779895789170215
1.3654436446414147,2.3417735309585193
4.160297803636066,3.2114821011855677
3.0516447938164237,4.007913784570971
2.1906525761702227,1.567885760430157
3.115097743571255,3.8283832995062466
1.842401836275241,3.0978194849504246
0.9696655065533304,2.2669824553918603
3.920071945935803,4.125294918113189
2.1552358474639894,3.1494686185155656
3.88172290914326,3.674404774121358
1.9077892951080788,3.5896023743929137
-0.042187450074408606,2.5509617867378624
1.809723182434395,1.7094769787100301
3.038199610135134,3.80137970639986
0.6676234371602787,2.6424231765282227
5.46374441448658,3.4230818318059604
2.131637706976755,2.3796409141294737
2.113538635331329,2.5802738545224804
1.1196334747885544,4.154199863245348
1.9463887732504825,2.4606475103624517
0.41923853643316145,1.0217609487139854
-1.061835036825233,2.0800099846397555
3.884136565788779,3.2107713585765487
3.1221743489826785,4.475531095121884
1.1584526931486252,2.8845939460090917
-0.27276633513382453,1.4214306785859516
2.263122640696749,2.8917800136381837
2.8162073077802665,2.850781347002751
0.6793497851504331,3.164227310543713
2.7606156614948247,3.4295122537210814
0.6396185775178211,3.171869415907799
1.179731285031889,3.283636908203441
1.339167290763294,2.7756401937779107
4.263185029041086,4.127322287395936
1.7866543960798393,1.9433250149848886
2.5962276638424515,3.9026029402896842
2.748574026268607,2.8442551391474424
2.3104712600551887,2.3774110191360545
1.9993919933219961,4.535529366960029
3.432292894690481,3.8987289585209526
-1.1639151820346374,1.7413842936892594
2.7611800775000876,3.121365144317368
2.969851236963603,4.171589416175594
-0.07026522764859022,2.0677891337118854
-1.360652388078572,1.7598951739617772
2.8422901890568206,2.9796936393779148
3.233894177359419,3.1531062216012664
2.1809154028656694,2.662455354733537
3.773860805617476,3.229294118429355
3.0405320315630386,3.632670609305035
1.8424137219228356,2.734567605502065
1.7991442064518233,3.1512680272367373
1.3492873328385655,3.2066151082412975
1.0370701620819167,2.377901925504225
1.362574336785034,3.1126155155605013
0.686330799751919,1.3122643307374582
2.177164248063791,4.202597086453318
2.4718000439584746,2.5787272079635484
3.3225097340369225,4.225137682218315
4.785027666198474,4.280640379252928
1.2449246764956792,3.290679331270072
-1.0173943748314578,1.5108545051245046
-0.32886286027456446,2.4479736279058377
1.8948511659579597,3.322886804682368
1.6109058889938135,2.5654728556797064
2.6169221347416767,3.35925235176252
3.9044598063350504,3.9447208964934
2.112412346565266,4.015006904885842
1.0093249147245844,2.5695164955438106
2.451367667208376,3.100747302718801
5.906859085413101,4.075206477130374
2.503836875798116,2.7187433394089986
1.3034047708347283,2.7850265738215048
2.6761329661330757,2.97394693702575
4.413430739310569,5.235015984819125
0.5380078774591066,2.0479972405264135
1.98695962802111,3.717168412075863
1.33897131378566,2.226490565889106
2.214795768532249,3.6534950975491283
3.1892813347274167,3.8702058666204806
2.157818739911922,2.6375413509369436
2.394714247779362,3.560534729657609
1.4811544583831164,2.3934295326347135
0.8809636383633483,2.9791826728629123
0.3975062792724904,2.387495323476602
2.8018474755353378,3.430453427196799
1.0589794583897452,3.1950912966340197
3.6441301717230505,3.387519955212256
-1.2226508576387154,2.4909297186560466
3.7587069702355453,3.736187808042505
1.083681142880621,3.0651079306078035
2.1713812277770526,3.5346915695887318
0.554495038484901,1.5221622346569965
2.7328093577919947,3.0838904404153586
5.6104016576406135,4.104785432796454
0.022484872965920166,3.071504351236906
-0.10947809520381213,1.7583428069833247
1.3946550421773667,3.9025520053198477
3.637781707999003,3.2405320758229847
4.368021164173068,3.8971815113389714
4.15225865131905,3.6327228852073574
1.8821256308971226,2.347703207623521
0.8317196762950954,1.762001366198996
1.7639546030170348,3.071487177500514
3.7937105379154166,2.2252268009516367
4.116355069051239,1.9319310356198303
1.4627524009384014,3.68728165204428
0.37629243053704675,2.3605933168834947
2.113334897073656,3.202323258737708
3.081509309540248,3.6315574482805526
1.207420659670015,3.7701137967234875
3.768955366327293,5.051332375244615
3.3690808405168196,4.670840652784868
2.109988159802625,3.1103607343856474
0.6785041795802429,2.4134898278375068
1.8577267936497188,3.0794848442587743
1.5997160919792555,2.585512105539107
2.5473586671949704,4.714142767636099
2.615264716425238,3.5905771801245696
1.7614672619706349,3.1638406282037486
1.9952392684886573,1.9380417091079978
3.9803268259399216,4.5457163696403775
3.3604149751800323,3.447926255900313
4.404899803627359,4.570728500036294
0.44730699760237247,0.9302895793099806
2.98083282974906,2.849544985027155
1.6592964474507716,2.002048509927509
1.9009473651231008,2.572783843058296
2.0651863912463715,2.3589370925834228
2.7047410528521816,2.4757648868425175
4.787306299038429,4.248929383872788
-0.45884154556545864,2.3076837051765215
0.8524670524196174,2.9761378783261616
2.965464002305623,2.11750280793892
0.9543058558167077,2.2418935185060977
1.413358502574205,2.7357499833274463
0.09466861070120736,2.146759680449102
4.390162276644923,3.2381947692337647
1.8148374820526871,2.9441946388662346
3.246400832064764,5.678264628009707
2.880212441041145,2.0028248028434534
1.1443803613055104,1.9799572033906048
3.7476688139931555,3.39622107979282
2.314936488348984,3.3427162849393155
0.8237229695712922,2.9476526250684767
1.3261296565782823,2.2368328455569517
-0.09345509647407457,2.516358998628647
3.315218117069189,3.2000323434259177
2.5004042105937074,4.5465630335115375
3.4236169516144495,3.2113078068850887
4.3082062252966065,4.396994081504129
1.6564463562252474,2.819056314077726
2.4057860623349328,4.1506078053067865
1.5213087364121274,2.7581366751004643
2.2163269868627027,3.6709526397579744
1.2563166804368207,2.9583512620247077
3.1259895846603065,3.630851962947605
0.652009792018929,1.994925217977812
-2.40626055149827,0.13857087051861727
1.8839202846152356,2.3343124767604664
3.624725762374991,3.657307522101811
-0.5925281588741167,2.235635012774229
2.534058699708395,2.9618483384516
2.0944032433643196,3.64338128620962
3.363551532751902,2.804572794127817
3.4441171401339803,3.6986937702349154
3.295077706691152,3.3054565603151147
1.8751520230991585,2.537220889189951
3.0622850152217627,4.101219491987471
5.895051514986527,5.032087076918129
2.091798912173218,4.8445643982727224
2.7873076908757284,2.632096320168442
3.793259785566998,3.126873938437394
0.7028025396695545,3.105926584265184
3.186167260007826,3.6633299419752587
4.152652835987677,4.487201582795372
3.644790676015075,3.3595373900988093
1.7235473904482057,2.851511614073878
-0.28889549470909914,3.439431077256582
3.263624286100482,2.9007550437129868
3.121257817496736,2.40362356944869
2.476644706104508,3.7892434484054287
3.6975241812971125,3.3566523824943046
-0.5567744224693123,1.6287787245584053
0.8909866657225918,1.890360311104843
1.3591139460230939,2.4090202928425946
4.244637040642909,3.6817766761587296
1.5915975499482475,3.3629841673381153
0.9889662778196202,2.8615875932202246
3.8220880476798853,4.01083489014048
2.584007495392445,4.307487093930575
3.005748747932066,3.0949293427718514
3.769080740777637,3.401987215932347
0.44883456295464863,2.8234947246759754
3.218267868358381,3.2959212484913305
1.121204311373499,2.4107747351422475
0.3918089124964872,2.889349211447788
2.4646940760121634,3.673492989709742
3.946472245181627,3.4743632741321075
0.7954377408536943,3.2062639095453114
2.655559194779911,3.760994555604163
5.078746944320603,4.269352346388158
2.0642216011204466,3.380639087659527
0.9704497505857748,2.5513839328171595
0.9020169748769606,3.2121537039879495
0.5360121073109598,1.795913987842001
0.2870704202208352,2.1971730649827923
1.0554181023696196,2.701243987817811
0.8426476263790545,2.6685054993522974
1.355941673464381,2.9432553797811436
2.811533361342435,3.4859374642296785
2.0591238305581143,2.9261099894128897
0.36079111637157957,1.4040490703542892
3.2536638830855136,3.152034028528406
2.0677924471535434,4.281690810741781
1.6074774186823386,2.3647853041559
3.1018968099339173,3.77784012485608
4.314069333126225,3.7922537103131964
4.391076902878696,2.9988285513244035
3.2211646145963013,3.1331801303116973
3.839657627513665,3.3391034673605073
2.6381328732560188,2.9953759462548657
2.083686861983871,1.8815432527931641
3.5867342660611667,4.1473413436714806
2.5202111826653875,3.1474475969388798
2.848073762256003,2.5787515623002473
0.3901875442981293,2.078991424863861
4.399514204756429,3.663360241254568
2.9148990782803885,4.527981064324624
2.326241016905999,2.310919825905702
2.4825065664199264,4.554213441493497
3.3282731815580933,2.955255415161555
4.5539637898212835,4.3541016054317545
0.41129357092542396,2.705646725558683
0.4830373097091758,1.9550498763286874
2.0923748204568042,2.59898178237546
2.34846296821147,3.5597500066872785
1.0392587206911297,2.3173437135123836
1.4489494911099468,3.7168601533133176
4.38507082471442,4.072545408874356
2.1909627476976707,2.0019048800273453
4.635391711377821,3.7559561124435685
2.4949451833346945,2.83590264235817
2.7876558759897128,4.437739467245428
3.8180160107999495,3.861689963484073
2.6108061257513526,3.2620505026937816
1.0768609634375,2.5143767324688673
0.7730185828361,2.200685560436091
1.9270744018401393,3.5252437885878494
-1.855183157037497,1.3311270699509206
2.911242062822143,2.8520511023738453
2.8591167687571666,2.76323888565343
-0.8951305524826765,1.9504899895516215
0.9542044113084149,2.7818200308422307
2.967984581397872,3.777131731169879
2.2444404483147395,4.415488202197879
2.0626814600910457,1.9741851172067197
0.921286298141238,2.2123904745240734
1.8235904410369381,3.6051182486235867
1.8731933839324757,3.214647594344206
1.6502553976421328,3.2544224988656207
1.036723906708427,2.721237478650923
0.33152957412713624,1.2820918081528199
1.9670781027715192,2.990166791780809
-0.6887522880891916,1.4597023844420485
0.5469582993749331,2.733606646332632
1.9572402873466237,2.4741996912325326
2.8904052830177673,2.6378560884036584
1.9117596206795955,3.7653115579955903
3.1260269877923426,3.044033948683553
2.020172354994939,2.9542461036634204
5.711857955963868,5.386645244102345
0.8327070776515406,2.2385790698947075
2.4331311237829945,3.397120880762718
4.548575039567283,4.2604897713238365
3.2841952037927395,3.5389528630688702
1.6140810277259723,3.643259297953968
3.382852222779423,4.640984485124077
4.668719132122295,3.964196185755741
1.80168837509988,2.812761845935043
0.5580219068569128,1.8243066586397958
3.989082368462841,3.6471651161593766
1.963180051878429,3.0026975229199473
1.216012823023882,2.2058127989584335
4.0119363464041005,3.29386458445851
4.405861946542614,3.156699703786521
1.6489646906405517,2.771817940994706
1.9040462049947164,3.0321503407739874
1.1092084034194238,2.7187178421283082
2.562517895203938,4.2509867206314125
3.453855732578781,3.819741538654832
3.611247808269847,3.3700663039618592
2.3693754180135214,2.914993358956266
1.9599330446368048,2.2508877408762835
2.5182702864351945,4.241048449358576
2.6850847150431685,3.0445202303198453
3.269267689382216,3.5107439825676385
2.6822164901456205,3.3290954669896626
1.4905273360027709,2.3004089516048922
3.5398297821242446,4.324545662370057
1.1931818396713814,2.94420650498849
3.333525313267299,3.2546692865782876
2.3692781840977357,3.4662263237163558
1.6192714426411579,2.918951363783813
2.6175955593454194,4.609134899292345
3.0990499145954127,3.167901908657053
3.594341796989603,3.4783329746679232
3.9368215942168945,3.9601067613658416
2.705762236427721,2.534674601883261
1.793803353520733,2.7454522259002028
1.8918596758080086,3.444381876308799
2.1938404260518305,3.4949398482737477
0.6957566596897986,1.8454441633327832
1.2125064918312893,2.7163723989068647
2.482288160429685,4.22428481389437
0.3684497967903999,2.3897730841418525
2.0804323376427156,3.179271791057619
2.0491813792403035,3.2668754955372328
2.187169780310628,3.2496800446418312
3.0349221469317875,3.676631345847371
1.192283006789387,1.6632589857790168
0.3907785955256706,2.068150269802796
4.072733798233006,3.897870533931779
2.4274479519205325,3.7505039059084346
1.6990410818914334,3.6721189290058356
2.2377630287153196,3.2768188902078488
1.5565619627004355,3.729047622049277
1.6244993825498095,2.758412629272127
2.0498463361137973,2.6473679615372316
4.421114797553805,3.1797437350605495
1.6524775885371428,2.298802322543245
2.449719311016968,3.1358415695231
1.070178732893177,2.105096575745582
-0.7733359471669936,2.65170152642236
2.3273255413264953,2.935314575384019
1.6357224266254164,2.870119138871677
3.1006050400490563,3.221450949991761
0.7264466352848746,2.9921960358008737
2.6341259347532664,3.800115209322226
4.2144711869349205,4.222081648664699
4.661793079348184,3.566289169706676
3.772805775199095,3.0311958153611918
1.4630035225883462,2.1556270908736206
2.183536401979451,4.285371818569514
1.6255959927257753,2.2956310039442513
4.534345108503617,3.0103731677969625
2.970796411897885,3.4336294942338847
2.704721978910814,3.485146748502176
0.00841317511363937,2.4941268598457533
1.3880463940514622,2.7441403538674423
3.4180660615209826,4.176128887110439
0.5489666497351671,2.1828330106401395
0.714502464842524,2.115354674591096
1.5039895961806402,2.5613203301497878
1.8323721234410044,2.512196932363062
3.7473885875463164,2.8755492576912687
2.871309020610115,2.778762846892711
1.4117446718829036,3.1840226227251627
3.1787502298534633,3.5797247254678446
2.3956081027835125,2.245290895967253
0.1920838309832016,2.1855631418164854
3.3854634311322704,3.6179408719001342
1.9302678740661592,3.155942112121177
2.0256626505386017,2.4748904492908554
3.252595928741658,4.103710264533993
3.1077324632338614,3.52332784277099
-0.3734661908947601,1.8573634865111335
0.44851290239667385,1.5306834410592163
3.8808556112703885,4.546919319182663
4.893216303737155,2.997754597330908
3.726873231168579,3.178375655864862
2.3247275792893545,4.199195279694011
2.5396429366685185,3.095921582212066
3.022658518170992,2.6687432886871196
3.604496171164141,4.181764349347606
3.3534774654280435,2.5608846649395662
2.0024814362035364,3.667212982816203
2.0095927098273014,3.2789537453970086
-0.5836443278442158,1.0269800811101992
0.40915611508403993,2.3678447149714223
2.127043698067828,2.8145119805166736
1.2948278649572371,3.3887184244069695
1.8816499781414053,3.465252502090683
5.818153448016018,4.432070519736847
1.2505090033598756,3.261922283678028
0.004483113225127733,2.695582164231322
-1.0706027227479193,1.178901403384786
-2.4301238548172153,0.7710744285093729
1.6368410644134919,2.8915288902786687
2.071027981517459,3.26648528867979
0.7409793269695086,1.824142804581166
-0.4013865258603553,2.9919476812269985
-0.7605876945952375,2.2196300408838683
5.335470334685926,3.530162759013675
2.439912079433279,3.189332530638925
4.095110442457088,3.2273397778147666
1.2570976061214134,2.1470010716650587
1.8158583690609074,2.888975462625087
-0.5675429739492164,1.8554084617904065
3.2186051313586037,3.5199124688083563
-0.9777662976516392,0.5153630250019772
1.0598021785720797,1.8577084882430572
3.628362558044784,3.7326036892110155
3.9125064083015877,4.636717765428616
1.6525406589694,2.4741377495524945
1.0515145799984635,2.454588691576396
0.49949583374510675,3.3890618352557933
5.395054215445597,4.606148393494688
2.186071428150505,4.298387812864098
1.913168232232,4.053268070092354
3.638327617261916,3.3449005277045227
2.4489879332991578,4.573179340062856
1.4374110784790695,2.027232502222615
4.081118844482246,4.534993042059012
2.3218769342338246,3.42987608258417
1.6313319111713132,3.6504375932829065
0.8664619689981878,2.099994461223574
2.736967656811985,3.4027991313374613
0.2985157416180222,2.1721127522973243
3.3744377914600925,3.3977221575401706
4.106559446131692,4.782692182988768
2.2510372495576894,2.277412932725258
2.950459478615634,3.43961024199064
-0.052487211865106964,2.0203363301447226
5.721001692245103,4.806562779087889
2.413304632345544,3.3649235020356993
2.8202520174426335,3.9686451212310323
2.216853543070036,2.7304666961676496
1.7669062643500686,2.630601340180965
3.024832112287161,3.6035506732917346
1.7311565651671752,2.556478191515228
1.1331991519014273,3.2366670520806173
2.7723197382503315,3.519537089779632
3.249770152177353,2.585854509309905
4.271898035903151,3.9836813884450786
0.2434261154147508,1.9508731334328968
3.681556622716299,3.0950240865180474
2.967203171926475,2.8481478634043587
1.0528101499763287,3.718959594259327
0.1906418257813347,3.147457335048819
0.5240834410131461,1.789360573587412
1.238180171577762,2.6789418749760583
0.2984446167794885,2.12531458510445
1.801398693430631,1.4796642193644176
1.953944330027119,1.8879471993509973
2.3992992374900792,3.6962626977300976
1.8445900025486321,3.419413512746558
3.295388927643833,3.694059672138519
0.8475204511289656,3.1112386474463984
1.549055480203208,2.208124474822256
1.889294998935614,2.277962798840213
2.0217354768346607,2.9663285731997666
2.670001706245567,2.870341292203577
4.459233174118025,3.8430317291720497
2.8109501672981088,2.9702275753909455
2.3406702842675506,2.6940284947601967
3.542261854232459,3.8767148107150464
4.4122541939890105,3.087672833705926
0.814682575265052,2.5149308086514393
1.4671578691848577,2.7473026904540334
1.705462128691551,3.3523092519346056
-0.18028551637907908,1.1953204006128848
1.870233397445909,3.560679021266024
2.8095664055620455,3.724578872567376
0.3238084001903554,1.938857321775216
1.2007312853212557,1.207774386186475
1.0193846609067376,2.5291169085235086
1.4067196702909277,3.74903341792343
1.326515557885527,3.2785961633937837
2.170842056488574,2.6660608449392678
2.8153286395902213,3.1886558863483474
-1.4848498202022005,1.3046109438435176
0.6563068149020206,2.5504186655972414
3.8840016623550406,4.973505960707622
0.16101891507713262,2.313602379654162
1.2486014773750993,2.4868267493371623
3.5667707385698195,4.56799131124716
3.6072353949632694,3.7995526758850082
3.207180560596588,3.271084076573948
0.8942677212939873,2.8172862821861506
3.424581448635445,3.26700887862834
1.939112435793901,4.525735920659958
0.4435102953667598,1.9898896685420844
1.8741333724117522,3.252603823761064
2.6412843340814387,3.1703603432959775
2.8367776226323587,2.8944351329813722
1.2782460680088632,2.557984535076788
1.5753194382023321,2.8997247701390747
2.5791807213533096,2.753406540863787
2.1695558489779407,3.155409435672119
-2.1506748448871944,0.8678817083873462
3.138509171464327,4.21212178655652
2.029590722359697,2.8493321406692202
0.7307197925420128,2.5140553478762144
1.231712958031519,1.495457057460975
3.979755174321873,3.431779548493418
3.0854644427965106,3.1406978155325307
-0.3643718440974384,1.69476043261659
2.2191215485411053,2.943325458115109
3.7097584933116003,2.798986274486209
3.6063761370339895,4.407785059805109
1.83608676112037,1.09591393320018
2.992462977879992,3.8435434143976988
1.567309820007985,3.485343027562752
0.5536566164293857,1.4003154376839668
1.1906849930662573,3.6153844571881284
2.499918869252339,3.526049373492305
2.1600594942079594,2.5260360063079697
2.708996470703134,3.772408038883972
3.369715904331482,4.170688366271293
3.9151017000450947,4.444671375148437
3.403026982321941,3.044601355116205
4.295296852721223,4.854118491942595
2.140227989848252,3.646714657231992
2.285342930465398,3.2590550485264584
1.5055808947113118,2.507115398744628
1.0221440098070134,1.9840388531900093
1.1857806019044794,2.748399916746547
2.0342215915810304,2.7472525272446284
0.5682383836380978,2.1317884762186403
1.2129689299816384,2.580632826361749
3.1282209935453804,4.574247780210239
0.8378923114899661,1.8708902519371633
2.118800055096698,3.1329372828602953
0.9014355386169124,2.7732465988188717
0.9165034461352932,2.0040929109936894
2.6991753734108204,3.0385119588663514
3.1526163677886596,3.6905646142942947
3.0844218628614963,3.615045168691196
0.453813500511248,1.4029520979087897
3.2086800035668084,2.8316767155877427
2.5654558163146457,3.583080583704994
2.249452487520864,4.565235097500147
3.863146546682815,3.7069337643163243
3.1065318144494007,3.96488161407666
0.6231471292228772,1.9186684346146146
2.7378825391377624,3.1470408824124676
1.5860752934384987,2.4087674011930575
1.8653712725612404,3.7111576177453918
0.6462630712504069,3.461644165246792
0.9126780064086137,1.730378150087632
1.5526861751280852,2.740335236156745
-2.2086034273872697,-0.06770647255945406
