Feature1,Feature2,Feature3
11.32520694819682,10.104047383759466,2.491691020673957
12.225120287529634,8.358437668474927,3.3283691454656177
-6.468371390837796,-3.3273188821756836,11.187351325663727
-2.733458430491539,8.89717690113372,2.344514461317854
2.295509667507674,-8.481361923247215,4.928858467218073
-7.998737179551898,-5.188689783162542,10.733311604625134
9.10316909523209,9.903173022453355,2.4653873501452677
-5.108220025144034,-6.568443621741425,9.921197089525359
-4.177366428150498,7.718634583562114,3.44794201945901
-7.077625944814191,-3.1847730884912027,9.211874458784438
0.8714675353858756,-7.10420974783722,4.890458282503309
-1.262734201075745,-6.8922240123787555,-1.680448246981459
3.3496866680741197,-6.437495845535106,6.068345276727085
-0.005736477287630937,-8.397045204655345,0.9176383285672687
1.7489714653039854,-6.3057881228887664,3.775730969362261
-2.5685091880125905,-10.738153424691932,-0.3445443009879189
-4.032440020986458,9.838708141612127,2.5597004263038468
3.498721545357332,-9.414532185432169,4.643117343261007
-6.598526004774634,-2.245691208037055,5.818925701337985
-1.27905552447893,-8.368252792886832,-1.304110945957981
-1.3992281467731094,-6.876514297964961,-1.9286185949299512
9.101468902183994,11.195930472392979,0.37872467574270074
-6.596104869100985,9.536880052805722,1.182869537840006
-6.323597951504646,9.558108230138803,2.342937640727435
-2.4372034135812495,-5.16151488771844,9.392218961820246
-1.2453261961318933,-10.3715691654325,-2.1638943835689863
7.781404681811814,9.201479839461316,3.0980712165277207
2.840761122605279,-7.625627314003022,6.68908699786992
-1.1201450065689635,-8.379895556509954,-3.695743359113544
1.2651048946498058,-8.37830917403947,-1.1668862196620657
-5.302658731589544,9.184000633588338,0.6477846443592865
-3.143962396027546,-8.592258362932538,-1.3913178666419321
1.7987100532926958,-7.5059123726834995,6.7854119559471275
9.194910861710271,9.841700109754257,0.7740395041543382
-6.462949090635332,-4.4206289109487775,10.01404642166202
-5.808966009355489,6.371563311907151,1.5430837003491809
-5.450751356033302,9.262499408242835,-1.0165291052473617
-3.293392584251731,7.523325126375273,0.1770595216081725
-0.010939846578470469,-8.566744390819222,7.906625636419728
-8.77841537434065,9.187796961020707,0.6566157377662692
-0.7993236602354568,-8.413870736754978,-2.009894129537576
-1.9267191842512266,-10.528815267375778,0.7574502043694014
-7.008951709610082,-3.0919828544849075,8.83674337608744
-0.4929509407375915,-6.947509285315259,0.9640881570775237
4.741041323296088,-6.571658653374527,5.994783102508777
9.896155315947283,10.568866067023368,-0.8256144969443082
11.286138044371363,7.586277937549234,2.533856467880976
-5.0382632827409175,-2.977812638516749,10.810787016548073
-1.3843880507562316,-7.957099662474144,-2.340002719131933
1.8795696583471613,-6.101044305578987,7.905304758263521
10.58597761268875,7.186768397439048,3.587454043759334
0.08479125840063739,-7.906251505498201,6.097012021844532
0.6214247716676011,-7.6839124403351065,6.685365773205327
-6.030312743198063,-2.4873971654458735,9.378651525103454
1.6818860518072203,-7.072755504366326,6.967247016282014
-6.0542610970318895,-7.211617894083914,9.743491209211609
-3.4160594862856195,-7.303421715691485,-1.169572940966974
-8.484529526597772,-3.731917195835549,9.176627921855978
-5.040617960865152,12.56733561911475,0.3504564910938248
1.338795132386624,-8.179073251483402,7.8518465807598945
-7.098796368366142,7.240965290717763,3.0994368431698307
-5.695776044413107,-6.437270506738501,11.126504616505585
-6.220438605353675,10.236383214196227,1.855953687057903
-1.4921394688976994,-7.141191797814503,0.7548146211084119
2.065991122062686,-6.352512156686288,7.062831482223445
-5.710932819555092,-5.829862322743264,11.477967342377738
13.63677209870297,8.890562997699133,0.24845516640015997
-1.9724077523322947,-9.632885895536138,-1.1603979362152375
3.23196198589022,-7.759746873577997,9.586162452782869
3.022759686590472,-7.630983855099202,6.063537800678515
9.899849230100992,10.450963881354983,0.2537339633707367
-1.6321121441429267,-6.544053196321715,-2.492045266813136
10.103889581900791,9.685513268055686,2.4818008852180746
-1.880374874860344,10.531942797648467,-0.022276436742839634
-1.9051349956908614,-8.155162242797996,1.5131236822916012
-4.966113841000763,13.403681474532354,1.5693815590849383
-2.3646760132239164,9.985799811798211,0.3298262613380972
-1.3150290690875313,-9.282834929593227,0.663893734986674
-4.981335177322392,7.54570082790983,-1.1801421619765122
9.385147499512591,9.940956965675989,0.652761843085944
10.646399766240624,6.945579942764575,0.3933561733529469
7.552062265094992,10.274452772062169,3.0714805338085394
8.581481794794389,10.615794983412163,-0.0976660961613467
-4.006755793292015,10.150755127128356,2.4772949428816267
-5.696207599001036,-5.0357255571448905,5.931345484934313
4.102514102534154,-5.987538438961371,3.6621784011690695
-1.4442386818140218,-6.7504689517032705,-2.3686925317400687
4.74008600511165,-7.959072172011649,5.831293455102557
-5.3920337988986535,-5.051498263892288,10.625332289766552
9.230866975728405,9.399752105357932,0.9137252196049488
-6.15158896029859,9.257373662218045,-1.5846213247708354
-6.393640043442302,-6.523624455234736,11.434326470630081
-5.682914148009621,8.472138021563485,-1.790151544037756
10.370542784751125,9.890125690223492,0.8200349749795697
-5.44346450391784,4.484656548546839,-0.8786437112087435
-4.563273777130956,-5.075398763522086,8.868235977275557
1.2212910877676393,-7.707591421316364,-1.3749655768831366
10.656978659816584,11.410049474333817,0.2969218687264621
5.378617356948514,-8.846134554386085,6.8252017561492595
-1.7397452547348693,-9.53940962969936,-1.4292634573595717
-1.5151334062116621,-6.719863147557952,-2.586868321300907
9.17577643885154,8.289436238704916,2.57744362894616
10.42814098797475,10.543276072239033,0.5531454294643583
0.2750872714755275,-9.12058175675156,4.328539228751245
-5.153550213262583,10.739990109167737,-0.5012781066005889
-2.384666340711381,-8.098529062175455,-1.3921653020416955
0.11753372907670157,-7.4912984514461955,-1.5772271474279385
-6.063193151521631,11.909823586098906,3.0436041539342478
11.155223706424888,10.178033577088065,2.594785567935734
-1.8725057667149425,-8.93916671178161,0.07390890203216949
0.04443316826349175,-9.275006339549396,-0.35554103577166163
-6.6645575788882665,11.18742667600906,1.3940273360751108
9.77054462217165,8.77294558098124,2.0657616788251016
8.275195073805518,11.604017086166948,2.2784882815692264
10.075625573415541,7.686075105957644,3.7813978770248333
-4.9787367976094945,8.372145801245393,-0.3368606918867785
-6.529293181403727,-5.167113584869317,5.87721021475897
-5.890312328608388,10.414618457535674,-0.5912493163456725
-5.7768041385447235,8.034828679587287,-0.9409271057551678
-4.666996513546298,-4.444120634028074,10.463878792175247
-4.206303760033057,-8.96438936753654,-1.6024653331890106
12.231695025601027,9.588387788258103,0.5400840763629158
2.4399767554168768,-8.042115917530925,4.537321627381601
10.024466408165207,10.891715069353276,-0.572519210680039
9.73383548701125,12.422185665692808,0.19046844004133212
-0.5448093992899524,-8.152869728314009,-1.5235542029182145
-0.08929999034754132,-4.994437957382433,5.845296604870412
-5.044257943020375,-7.634361685402581,9.03203968463952
-4.373875931871948,7.964772569064112,-0.3040996915298284
-8.055438546790146,-2.765256338659972,8.212768593246892
-4.215926477868122,-6.853698386491617,8.35614336924619
-0.08209798149947378,-10.103928948113808,0.6214756908586072
-4.003478396923422,10.65380706186143,1.6393321126892264
11.473846374321564,10.122728071259855,1.206134392370286
-0.10187540259291739,-5.799504558186999,-2.395824082772177
-0.25380691873000494,-5.917849781387653,-0.06509358382167885
1.2497389558062868,-6.523562149190978,6.078189282114243
1.2702788134140908,-10.253264164202136,5.401563023005486
7.567467243001533,10.955829395650065,5.366140684941842
4.355205508224291,-6.975852383314205,5.808118105505461
-6.2844776580670985,8.301249479622415,1.964829796671884
-4.320187970190442,-4.7301909558230335,8.34262295326392
-1.110965394270067,-10.358095514981269,-2.448638077412627
-1.461620966454349,-9.248446867262192,-1.3630228514045013
10.922696168277987,8.429596599946217,0.9119912929612594
9.16853209359313,12.74531060084551,1.8545403008038435
-4.95484683980964,8.441229022430079,-0.35008303140780517
3.1432967614560394,-9.324436792217945,6.9017239836556366
10.595424341118592,10.972450309607197,0.2609918532090152
-3.9933513493107697,-5.482607742567115,7.79062559945171
-1.324493626170655,-6.649918497294546,-2.209638158575425
0.7352055203503389,-8.050306124549982,7.7374142285254095
-7.372750666134248,11.919193178659063,1.7286924337254357
-5.303774263210191,-6.680430782803009,6.553090925375049
10.540624679411636,10.10391788435223,0.31245678150654554
-5.590273406291289,9.844925458367937,-1.6206039050131604
-6.281315909803049,-6.958688948689351,8.70515601941067
-2.485461042798031,-8.82527292484147,0.5190160130731092
-0.6672207625524027,-11.164709360743188,-1.4576642098705248
0.5128881008414659,-7.183725659769527,6.6005368917590115
-5.003771815660372,9.76231791608117,2.105677608754938
9.63129641543351,9.488479514273335,1.5871578650497657
9.985306451865206,9.639660125111304,0.7224719315145738
-4.598577662156996,7.304656274303289,-0.17300796548755604
11.144888487904852,10.70015232810179,1.1116094121805646
-3.3010274568197637,9.671834544278754,1.5428957116390254
0.8732994551607609,-8.202993686725382,5.5691907224992665
1.2121999378118278,-5.978132123411047,4.3935982871072845
-5.159186252231795,9.137756900855843,1.605837754667891
-6.340855498996579,-5.1017742421963845,11.783122012127121
8.988692855843714,9.293244002221247,0.263876237795831
-4.577192096266382,-3.7684695233571235,7.881208621382537
2.994135929855439,-8.625831185759345,6.62694804281396
11.42298690516122,7.987776064017007,2.2711580893700622
-5.760430417682383,7.853787799438383,-1.5468680398280061
10.57958632162166,8.711881947087395,2.1600876983409583
-0.6755282763311456,-6.5939851631081,-0.10409588621541133
-3.2710503834885563,9.333864415090101,1.5109707790271778
-5.065489268545722,-3.807902812722106,10.164676557738822
-2.185211462280674,-10.92666759182748,0.30197492073639776
1.052087800830865,-9.097834349076429,6.786070358134883
-6.599008395199573,9.28818260504142,1.3967195346228036
-2.3634242726999752,-6.324097613652121,-3.555657338635572
2.32367144983895,-9.605803438704557,5.378333737144102
1.0124025231942122,-8.236621159176932,-0.7383245249977481
12.368833650451965,10.866257964723799,2.0555839157119387
8.964546362528267,10.746658137021738,0.10324894976477594
-3.9478166763513567,-3.408851008545653,8.458457281911869
-6.324028730892452,7.963044736338021,0.06994336830847603
10.602331438938084,8.060269893343216,2.79117967245955
0.0704783222379497,-7.565146289876174,4.944761899711139
-7.805030765216067,-4.284748125687203,9.489947830717853
-3.7740253618781865,-5.016011486763885,7.084528158536575
2.0674227019544307,-6.949723318142878,7.536564239508152
-0.43548957942628297,-6.927928105982401,2.910770362623144
-7.395541857714545,-2.6405740081875972,10.450981284730183
9.53677970962346,7.595541598611776,-1.3886806081192233
9.693226560105037,10.961774773262396,-1.0886822633242503
-3.6804410208600604,-5.303076293743024,8.948694529502445
-5.638379032071315,9.492871915846585,4.46269820159151
-7.029790925839599,10.265763245942388,1.4860515927071498
0.8455712161336149,-9.28387119596876,6.449288881946501
10.338320820616026,9.61572940997627,1.1625063023139544
-3.158175433952076,8.986141615784048,-0.5951972502923004
2.326968269833742,-7.548794930150149,4.981369809025485
-3.9770711710052433,-5.952439471419761,11.883363251498917
-4.310262938225371,9.97976999042437,3.212669830799922
-3.869300042887637,9.502534835230552,-0.6181344435254359
8.635803659191682,12.774708284561935,0.34216139079629415
0.34990544701113047,-8.109911732636922,-2.494756506243948
-2.715693171958521,-10.276116188597923,-2.339814026622709
-4.227035141847633,9.299138308690528,-0.28996976014049447
-6.59265034484772,9.851620935268699,0.7605224200985259
3.511091348307411,-8.464358913188807,5.3920730670244055
-6.098603150089997,-4.914768155514577,11.651012383216925
-6.379166255462475,13.548764605879178,1.2423688933738704
3.999412873205071,-6.6973171875080775,7.054245511691602
9.339422818722877,8.014913287643472,-1.8521828878327633
-5.70969819681529,-2.5565460200142356,10.813845377887594
-2.1713055006959845,-8.448697520008762,-1.3961732155779152
-6.550752304955916,-5.9154171552153185,7.423547140767595
1.4852180351883186,-6.245838035813848,7.818876068224564
3.938118918608412,-10.017471681185096,6.628263501027033
-1.5252845612447419,-7.234596290994578,-2.0401055972226967
-0.45379071226175016,-10.842433161437672,0.27199041169233373
-0.5055006423591655,-9.96805361845157,-0.4064856315488763
-0.685675894641919,-9.128834753445377,5.63244349221951
-4.498299984166511,13.32141545336813,1.6581213064504081
0.3508157420018243,-8.926146950530752,-1.64209162149214
0.5468971470093908,-8.167088524909591,-2.143281407546429
-6.08915038491723,-3.70951356461131,10.505498857929156
3.914348957512863,-9.370026343554471,5.379437202596961
-6.02206464651369,11.236189163262416,-0.5401328520590485
-5.824085248768107,10.991675943724214,0.046356686023825144
-0.6008559735326671,-8.253306815246239,9.858151713735376
3.033768092823262,-9.287187586352086,4.115118908602961
-6.43166350150337,-3.5540459817883,10.038895689089035
-6.805503707474708,-2.8306818729526784,10.50628376435596
